Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,ALU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,IndexedTestBean(),,public,false,false,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,getStringList(int),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,getArrayList(int),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,setStringArray(String[]),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,"setArrayList(int, Object)",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,getStringArray(int),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,,,public,false,false,,,,,,,,,,,0,59,,,,0,0,3,0,0,0,,0,0,3,0,0,0,0,0,0,,12,3,0,,0,0,0,3,0,12,0,,false,12,6,0.5
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,getStringArray(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils,org.apache.commons.beanutils,IndexedTestBean,getArrayList(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomeMappedPojo,,,public,false,false,,,,,,,,,,,0,22,,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,,2,0,0,,0,0,0,1,0,2,2,,false,4,4,1
