Project,Class,MutationScore
closure-compiler,CheckMissingReturnTest,0.9375
closure-compiler,CheckMissingReturnTest,0.9375
closure-compiler,SubstituteEs6SyntaxTest,0.8771929824561403
closure-compiler,PolymerPassTest,0.7689393939393939
closure-compiler,PolymerPassTest,0.7689393939393939
closure-compiler,PolymerPassTest,0.7689393939393939
closure-compiler,PolymerPassTest,0.7689393939393939
closure-compiler,ReplaceMessagesForChromeTest,0.0
closure-compiler,DevirtualizeMethodsTest,0.8638059701492538
closure-compiler,DevirtualizeMethodsTest,0.8638059701492538
closure-compiler,DevirtualizeMethodsTest,0.8638059701492538
closure-compiler,DevirtualizeMethodsTest,0.8638059701492538
closure-compiler,ReplaceCssNamesTest,0.5
closure-compiler,DeadPropertyAssignmentEliminationTest,0.875
closure-compiler,AstValidatorTest,0.4352836879432624
closure-compiler,AstValidatorTest,0.4352836879432624
closure-compiler,AstValidatorTest,0.4352836879432624
closure-compiler,AstValidatorTest,0.4352836879432624
closure-compiler,QualifiedNameTest,0.8448275862068966
closure-compiler,RhinoErrorReporterTest,0.7741935483870968
closure-compiler,VariableMapTest,0.7451923076923077
closure-compiler,VariableMapTest,0.7451923076923077
closure-compiler,MoveFunctionDeclarationsTest,0.7586206896551724
closure-compiler,OptimizeParametersTest,0.78839590443686
closure-compiler,OptimizeParametersTest,0.78839590443686
closure-compiler,OptimizeParametersTest,0.78839590443686
closure-compiler,OptimizeParametersTest,0.78839590443686
closure-compiler,TimelineTest,0.9076923076923077
closure-compiler,TimelineTest,0.9076923076923077
closure-compiler,Base64VLQTest,0.9875
closure-compiler,Base64VLQTest,0.9875
closure-compiler,RewriteGoogJsImportsTest,0.6979591836734694
closure-compiler,SourceMapTest,0.5125
closure-compiler,BaseTranspilerTest,0.6666666666666666
closure-compiler,RenamePropertiesTest,0.8181818181818182
closure-compiler,RenamePropertiesTest,0.8181818181818182
closure-compiler,J2clStringValueOfRewriterPassTest,0.8791208791208791
closure-compiler,J2clStringValueOfRewriterPassTest,0.8791208791208791
closure-compiler,IsolatePolyfillsTest,0.8585365853658536
closure-compiler,IsolatePolyfillsTest,0.8585365853658536
closure-compiler,ClosureRewriteModuleTest,0.7489948305571511
closure-compiler,ClosureRewriteModuleTest,0.7489948305571511
closure-compiler,ClosureRewriteModuleTest,0.7489948305571511
closure-compiler,ClosureRewriteModuleTest,0.7489948305571511
closure-compiler,PeepholeSubstituteAlternateSyntaxTest,0.8186226964112512
closure-compiler,PeepholeSubstituteAlternateSyntaxTest,0.8186226964112512
closure-compiler,PeepholeSubstituteAlternateSyntaxTest,0.8186226964112512
closure-compiler,PeepholeSubstituteAlternateSyntaxTest,0.8186226964112512
closure-compiler,CheckConformanceTest,0.771551724137931
closure-compiler,CheckConformanceTest,0.771551724137931
closure-compiler,CheckConformanceTest,0.771551724137931
closure-compiler,CheckConformanceTest,0.771551724137931
closure-compiler,JsFileLineParserTest,0.33978494623655914
closure-compiler,JsFileLineParserTest,0.33978494623655914
closure-compiler,ValidityCheckTest,0.2857142857142857
closure-compiler,StatementFusionTest,0.8852459016393442
closure-compiler,StatementFusionTest,0.8852459016393442
closure-compiler,StatementFusionTest,0.8852459016393442
closure-compiler,StatementFusionTest,0.8852459016393442
closure-compiler,Es6InjectRuntimeLibrariesTest,0.3155339805825243
closure-compiler,Es6InjectRuntimeLibrariesTest,0.3155339805825243
closure-compiler,FunctionInjectorTest,0.5492289442467378
closure-compiler,FunctionInjectorTest,0.5492289442467378
closure-compiler,FunctionInjectorTest,0.5492289442467378
closure-compiler,FunctionInjectorTest,0.5492289442467378
closure-compiler,CharRangesTest,0.635
closure-compiler,CharRangesTest,0.635
closure-compiler,CharRangesTest,0.635
closure-compiler,CharRangesTest,0.635
closure-compiler,MarkUntranspilableFeaturesAsRemovedTest,0.0
closure-compiler,ScopedAliasesTest,0.8789808917197452
closure-compiler,ScopedAliasesTest,0.8789808917197452
closure-compiler,ProcessClosureProvidesAndRequiresTest,0.746031746031746
closure-compiler,ProcessClosureProvidesAndRequiresTest,0.746031746031746
closure-compiler,ProcessClosureProvidesAndRequiresTest,0.746031746031746
closure-compiler,ProcessClosureProvidesAndRequiresTest,0.746031746031746
closure-compiler,RequireNameShortenerTest,0.9635036496350365
closure-compiler,RequireNameShortenerTest,0.9635036496350365
closure-compiler,RequireNameShortenerTest,0.9635036496350365
closure-compiler,DependencyResolverTest,0.0
closure-compiler,CheckDuplicateCaseTest,0.9166666666666666
closure-compiler,ApplySuggestedFixesTest,0.4722222222222222
closure-compiler,InferConstsTest,0.8879310344827587
closure-compiler,JsFileRegexParserTest,0.8121827411167513
closure-compiler,JsFileRegexParserTest,0.8121827411167513
closure-compiler,Es6NormalizeShorthandPropertiesTest,0.7058823529411765
closure-compiler,OptimizeCallsTest,0.21014492753623187
closure-compiler,PeepholeReorderConstantExpressionTest,0.92
closure-compiler,PeepholeReorderConstantExpressionTest,0.92
closure-compiler,PeepholeReorderConstantExpressionTest,0.92
closure-compiler,TransformAMDToCJSModuleTest,0.8333333333333334
closure-compiler,Es7RewriteExponentialOperatorTest,0.7956989247311828
closure-compiler,MatchersTest,0.7777777777777778
closure-compiler,RandomNameGeneratorTest,0.8154761904761905
closure-compiler,RandomNameGeneratorTest,0.8154761904761905
closure-compiler,RandomNameGeneratorTest,0.8154761904761905
closure-compiler,ExportTestFunctionsTest,0.8545454545454545
closure-compiler,Es6RewriteArrowFunctionTest,0.8490566037735849
closure-compiler,Es6RewriteArrowFunctionTest,0.8490566037735849
closure-compiler,TernaryValueTest,0.0
closure-compiler,SourceInformationAnnotatorTest,0.06779661016949153
closure-compiler,CheckInterfacesTest,0.6103896103896104
closure-compiler,J2clPropertyInlinerPassTest,0.875
closure-compiler,DataFlowAnalysisTest,0.6176470588235294
closure-compiler,DataFlowAnalysisTest,0.6176470588235294
closure-compiler,NameAnonymousFunctionsTest,0.5
closure-compiler,PerformanceTrackerTest,0.6124401913875598
closure-compiler,PerformanceTrackerTest,0.6124401913875598
closure-compiler,ExternExportsPassTest,0.9122137404580153
closure-compiler,ExternExportsPassTest,0.9122137404580153
closure-compiler,ExternExportsPassTest,0.9122137404580153
closure-compiler,IRTest,0.1982421875
closure-compiler,CoverageInstrumentationPassTest,0.8403361344537815
closure-compiler,CoverageInstrumentationPassTest,0.8403361344537815
closure-compiler,TemplateTypeTest,0.0
closure-compiler,ParsingUtilTest,0.8484848484848485
closure-compiler,XidTest,0.9354838709677419
closure-compiler,UnionTypeTest,0.5095419847328244
closure-compiler,Es6RewriteModulesToCommonJsModulesTest,0.6808510638297872
closure-compiler,ErrorToFixMapperTest,0.0
closure-compiler,ErrorToFixMapperTest,0.0
closure-compiler,Es6RelativizeImportPathsTest,0.7
closure-compiler,Es6RelativizeImportPathsTest,0.7
closure-compiler,CheckAccessControlsTest,0.0
closure-compiler,CheckEnumsTest,0.8955223880597015
closure-compiler,CheckEnumsTest,0.8955223880597015
closure-compiler,CheckSuperTest,0.0
closure-compiler,TemplateAstMatcherTest,0.7610062893081762
closure-compiler,TemplateAstMatcherTest,0.7610062893081762
closure-compiler,TemplateAstMatcherTest,0.7610062893081762
closure-compiler,TemplateAstMatcherTest,0.7610062893081762
closure-compiler,PhaseOptimizerTest,0.3829787234042553
closure-compiler,Es6ExtractClassesTest,0.7513513513513513
closure-compiler,CheckMissingSemicolonTest,0.9166666666666666
closure-compiler,CheckMissingSemicolonTest,0.9166666666666666
closure-compiler,RecordTypeTest,0.4015151515151515
closure-compiler,MinimizedConditionTest,0.8691099476439791
closure-compiler,MinimizedConditionTest,0.8691099476439791
closure-compiler,ReplacedStringsDecoderTest,1.0
closure-compiler,DisambiguatePrivatePropertiesTest,0.9333333333333333
closure-compiler,CheckUselessBlocksTest,0.7741935483870968
closure-compiler,GlobalVarReferenceMapTest,0.8045112781954887
closure-compiler,RecoverableJsAstTest,0.7083333333333334
closure-compiler,RecoverableJsAstTest,0.7083333333333334
closure-compiler,CheckGlobalNamesTest,0.8035320088300221
closure-compiler,CheckGlobalNamesTest,0.8035320088300221
closure-compiler,CheckGlobalNamesTest,0.8035320088300221
closure-compiler,CheckProvidesSortedTest,0.717391304347826
closure-compiler,TypedScopeCreatorTest,0.0
closure-compiler,ConformanceWhitelisterTest,0.8780487804878049
closure-compiler,ConformanceWhitelisterTest,0.8780487804878049
closure-compiler,ConformanceWhitelisterTest,0.8780487804878049
closure-compiler,Es6ConvertSuperTest,0.0
closure-compiler,FlowSensitiveInlineVariablesTest,0.804
closure-compiler,FlowSensitiveInlineVariablesTest,0.804
closure-compiler,FlowSensitiveInlineVariablesTest,0.804
closure-compiler,FlowSensitiveInlineVariablesTest,0.804
closure-compiler,TypeGraphBuilderTest,0.8489583333333334
closure-compiler,TypeGraphBuilderTest,0.8489583333333334
closure-compiler,PolymerBehaviorExtractorTest,0.696969696969697
closure-compiler,PolymerBehaviorExtractorTest,0.696969696969697
closure-compiler,PolymerBehaviorExtractorTest,0.696969696969697
closure-compiler,MemoizedScopeCreatorTest,0.9545454545454546
closure-compiler,Es6RewriteClassExtendsExpressionsTest,0.89937106918239
closure-compiler,Es6RewriteClassExtendsExpressionsTest,0.89937106918239
closure-compiler,LowestCommonAncestorFinderTest,0.8205128205128205
closure-compiler,LowestCommonAncestorFinderTest,0.8205128205128205
closure-compiler,PeepholeCollectPropertyAssignmentsTest,0.7685185185185185
closure-compiler,PeepholeCollectPropertyAssignmentsTest,0.7685185185185185
closure-compiler,PeepholeCollectPropertyAssignmentsTest,0.7685185185185185
closure-compiler,PeepholeCollectPropertyAssignmentsTest,0.7685185185185185
closure-compiler,GraphColoringTest,0.7142857142857143
closure-compiler,NormalizeTest,0.5636363636363636
closure-compiler,NormalizeTest,0.5636363636363636
closure-compiler,RescopeGlobalSymbolsTest,0.7738095238095238
closure-compiler,RescopeGlobalSymbolsTest,0.7738095238095238
closure-compiler,XtbMessageBundleTest,0.0
closure-compiler,MakeDeclaredNamesUniqueTest,0.8372093023255814
closure-compiler,StripCodeTest,0.9545454545454546
closure-compiler,StripCodeTest,0.9545454545454546
closure-compiler,VariableReferenceCheckTest,0.5825
closure-compiler,VariableReferenceCheckTest,0.5825
closure-compiler,ClusterPropagatorTest,1.0
closure-compiler,SuggestedFixTest,0.3484848484848485
closure-compiler,ImplicitNullabilityCheckTest,0.9487179487179487
closure-compiler,ClosureCodingConventionTest,0.49624060150375937
closure-compiler,ClosureCodingConventionTest,0.49624060150375937
closure-compiler,ExtractPrototypeMemberDeclarationsTest,0.8145161290322581
closure-compiler,ExtractPrototypeMemberDeclarationsTest,0.8145161290322581
closure-compiler,InlineVariablesTest,1.0
closure-compiler,InlineVariablesTest,1.0
closure-compiler,LinkedFlowScopeTest,0.5148514851485149
closure-compiler,LinkedFlowScopeTest,0.5148514851485149
closure-compiler,CoverageInstrumenterTest,0.7142857142857143
closure-compiler,RegExpTreeTest,0.2825278810408922
closure-compiler,CheckClosureImportsTest,0.4375
closure-compiler,CachingTranspilerTest,0.6666666666666666
closure-compiler,UnreachableCodeEliminationTest,0.8333333333333334
closure-compiler,UnreachableCodeEliminationTest,0.8333333333333334
closure-compiler,ControlFlowAnalysisTest,0.6966475878986099
closure-compiler,ControlFlowAnalysisTest,0.6966475878986099
closure-compiler,ControlFlowAnalysisTest,0.6966475878986099
closure-compiler,ControlFlowAnalysisTest,0.6966475878986099
closure-compiler,JSModuleTest,0.18128654970760233
closure-compiler,J2clSuppressWarningsGuardTest,0.6956521739130435
closure-compiler,FindPropertyReferencesTest,0.7788461538461539
closure-compiler,SortingErrorManagerTest,0.10227272727272728
closure-compiler,FunctionTypeBuilderTest,0.2858354537743851
closure-compiler,FunctionTypeBuilderTest,0.2858354537743851
closure-compiler,FunctionTypeBuilderTest,0.2858354537743851
closure-compiler,ChromePassTest,0.9351535836177475
closure-compiler,NameAnonymousFunctionsMappedTest,0.8260869565217391
closure-compiler,AngularPassTest,0.8947368421052632
closure-compiler,AngularPassTest,0.8947368421052632
closure-compiler,AngularPassTest,0.8947368421052632
closure-compiler,Es6ToEs3ClassSideInheritanceTest,0.8720379146919431
closure-compiler,ChangeVerifierTest,0.5308641975308642
closure-compiler,OptimizeReturnsTest,0.7043795620437956
closure-compiler,OptimizeReturnsTest,0.7043795620437956
closure-compiler,GatherModuleMetadataTest,0.26666666666666666
closure-compiler,CreateSyntheticBlocksTest,0.8828828828828829
closure-compiler,CreateSyntheticBlocksTest,0.8828828828828829
closure-compiler,CheckRegExpTest,0.0
closure-compiler,CheckGlobalThisTest,0.9536082474226805
closure-compiler,J2clUtilGetDefineRewriterPassTest,0.9156626506024096
closure-compiler,CollapseVariableDeclarationsTest,0.8048780487804879
closure-compiler,CollapseVariableDeclarationsTest,0.8048780487804879
closure-compiler,GoogleCodingConventionTest,0.7640449438202247
closure-compiler,GoogleCodingConventionTest,0.7640449438202247
closure-compiler,JSTypeExpressionTest,0.1402439024390244
closure-compiler,Es6RewriteDestructuringTest,0.8808463251670379
closure-compiler,Es6RewriteDestructuringTest,0.8808463251670379
closure-compiler,Es6RewriteDestructuringTest,0.8808463251670379
closure-compiler,Es6RewriteDestructuringTest,0.8808463251670379
closure-compiler,TypeMatchingStrategyTest,0.7571428571428571
closure-compiler,TypeMatchingStrategyTest,0.7571428571428571
closure-compiler,J2clSourceFileCheckerTest,0.9375
closure-compiler,DenormalizeTest,0.0
closure-compiler,JSTypeResolverTest,0.7407407407407407
closure-compiler,CheckConstantCaseNamesTest,0.90625
closure-compiler,UniqueIdSupplierTest,0.6571428571428571
closure-compiler,J2clClinitPrunerPassTest,0.8194444444444444
closure-compiler,J2clClinitPrunerPassTest,0.8194444444444444
closure-compiler,J2clClinitPrunerPassTest,0.8194444444444444
closure-compiler,RewriteAsyncIterationTest,0.7426470588235294
closure-compiler,RewriteAsyncIterationTest,0.7426470588235294
closure-compiler,RewriteAsyncIterationTest,0.7426470588235294
closure-compiler,RewriteAsyncIterationTest,0.7426470588235294
closure-compiler,FunctionToBlockMutatorTest,0.7516778523489933
closure-compiler,FunctionToBlockMutatorTest,0.7516778523489933
closure-compiler,FunctionToBlockMutatorTest,0.7516778523489933
closure-compiler,Es6RenameVariablesInParamListsTest,0.8666666666666667
closure-compiler,CheckPrototypePropertiesTest,0.9230769230769231
closure-compiler,CheckPrototypePropertiesTest,0.9230769230769231
closure-compiler,InlineAliasesTest,1.0
closure-compiler,InlineAliasesTest,1.0
closure-compiler,RenameVarsTest,0.8344827586206897
closure-compiler,RenameVarsTest,0.8344827586206897
closure-compiler,RenameVarsTest,0.8344827586206897
closure-compiler,RenameVarsTest,0.8344827586206897
closure-compiler,RewritePolyfillsTest,0.0
closure-compiler,CollapsePropertiesTest,0.7927083333333333
closure-compiler,CollapsePropertiesTest,0.7927083333333333
closure-compiler,CollapsePropertiesTest,0.7927083333333333
closure-compiler,CollapsePropertiesTest,0.7927083333333333
closure-compiler,SyncCompilerFeaturesTest,0.88
closure-compiler,VirtualFileTest,0.47058823529411764
closure-compiler,VirtualFileTest,0.47058823529411764
closure-compiler,WarningsGuardTest,0.3
closure-compiler,GenerateExportsTest,0.8291457286432161
closure-compiler,GenerateExportsTest,0.8291457286432161
closure-compiler,CleanupPassesTest,0.8055555555555556
closure-compiler,PeepholeMinimizeConditionsTest,0.8466076696165191
closure-compiler,PeepholeMinimizeConditionsTest,0.8466076696165191
closure-compiler,PeepholeMinimizeConditionsTest,0.8466076696165191
closure-compiler,PeepholeMinimizeConditionsTest,0.8466076696165191
closure-compiler,CheckTypeImportCodeReferencesTest,0.8873239436619719
closure-compiler,ReplaceIdGeneratorsTest,0.0
closure-compiler,AggressiveInlineAliasesTest,0.7892271662763466
closure-compiler,AggressiveInlineAliasesTest,0.7892271662763466
closure-compiler,AggressiveInlineAliasesTest,0.7892271662763466
closure-compiler,AggressiveInlineAliasesTest,0.7892271662763466
closure-compiler,SyntacticScopeCreatorTest,1.0
closure-compiler,DiagnosticGroupTest,0.3064516129032258
closure-compiler,DiagnosticGroupTest,0.3064516129032258
closure-compiler,RewriteObjectSpreadTest,0.8813559322033898
closure-compiler,IncrementalScopeCreatorTest,0.7168141592920354
closure-compiler,ConvertToTypedInterfaceTest,0.7323943661971831
closure-compiler,ConvertToTypedInterfaceTest,0.7323943661971831
closure-compiler,ClosureCodeRemovalTest,0.8703703703703703
closure-compiler,UtilTest,0.1346153846153846
closure-compiler,CheckArrayWithGoogObjectTest,0.8076923076923077
closure-compiler,CheckArrayWithGoogObjectTest,0.8076923076923077
closure-compiler,ClosureCheckModuleTest,0.8169257340241797
closure-compiler,ClosureCheckModuleTest,0.8169257340241797
closure-compiler,CheckRequiresSortedTest,0.8093385214007782
closure-compiler,LightweightMessageFormatterTest,0.76
closure-compiler,LightweightMessageFormatterTest,0.76
closure-compiler,WhitespaceWrapGoogModulesTest,0.890625
closure-compiler,Es6RewriteGeneratorsTest,0.6046511627906976
closure-compiler,Es6RewriteGeneratorsTest,0.6046511627906976
closure-compiler,J2clEqualitySameRewriterPassTest,0.7986348122866894
closure-compiler,J2clEqualitySameRewriterPassTest,0.7986348122866894
closure-compiler,CheckNoMutatedEs6ExportsTest,0.8321678321678322
closure-compiler,GatherGetterAndSetterPropertiesTest,0.8260869565217391
closure-compiler,CheckUnusedPrivatePropertiesTest,0.885593220338983
closure-compiler,CheckUnusedPrivatePropertiesTest,0.885593220338983
closure-compiler,GraphTest,0.8333333333333334
closure-compiler,RenameLabelsTest,1.0
closure-compiler,TranspilerTest,0.6153846153846154
closure-compiler,TranspilerTest,0.6153846153846154
closure-compiler,ModuleLoaderTest,0.0
closure-compiler,VarCheckTest,0.7448680351906158
closure-compiler,VarCheckTest,0.7448680351906158
closure-compiler,VarCheckTest,0.7448680351906158
closure-compiler,VarCheckTest,0.7448680351906158
closure-compiler,Es6RewriteBlockScopedDeclarationTest,0.8033333333333333
closure-compiler,Es6RewriteBlockScopedDeclarationTest,0.8033333333333333
closure-compiler,Es6RewriteBlockScopedDeclarationTest,0.8033333333333333
closure-compiler,Es6RewriteBlockScopedDeclarationTest,0.8033333333333333
closure-compiler,DepsGeneratorTest,0.7609756097560976
closure-compiler,DepsGeneratorTest,0.7609756097560976
closure-compiler,LiveVariablesAnalysisTest,0.8402777777777778
closure-compiler,LiveVariablesAnalysisTest,0.8402777777777778
closure-compiler,CheckMissingGetCssNameTest,0.9079754601226994
closure-compiler,CheckMissingGetCssNameTest,0.9079754601226994
closure-compiler,PeepholeOptimizationsPassTest,0.6666666666666666
closure-compiler,PeepholeOptimizationsPassTest,0.6666666666666666
closure-compiler,CheckEs6ModuleFileStructureTest,0.625
closure-compiler,JsMessageExtractorTest,0.8913043478260869
closure-compiler,EnumElementTypeTest,0.2835820895522388
closure-compiler,EnumElementTypeTest,0.2835820895522388
closure-compiler,MaybeReachingVariableUseTest,0.5430711610486891
closure-compiler,MaybeReachingVariableUseTest,0.5430711610486891
closure-compiler,TypeFlattenerTest,0.9122807017543859
closure-compiler,TypeFlattenerTest,0.9122807017543859
closure-compiler,GlobalNamespaceTest,0.5949367088607594
closure-compiler,GlobalNamespaceTest,0.5949367088607594
closure-compiler,DiagnosticGroupsTest,0.75
closure-compiler,GatherExternPropertiesTest,0.8775510204081632
closure-compiler,GatherExternPropertiesTest,0.8775510204081632
closure-compiler,DisambiguateProperties2Test,0.45132743362831856
closure-compiler,DepsFileRegexParserTest,0.8852459016393442
closure-compiler,DepsFileRegexParserTest,0.8852459016393442
closure-compiler,ConstParamCheckTest,0.918918918918919
closure-compiler,ConstParamCheckTest,0.918918918918919
closure-compiler,CheckSideEffectsTest,0.7351598173515982
closure-compiler,CodePrinterTest,0.0
closure-compiler,CheckConstPrivatePropertiesTest,0.9030303030303031
closure-compiler,RewriteNullishCoalesceOperatorTest,0.8181818181818182
closure-compiler,CheckMissingRequiresTest,0.9171270718232044
closure-compiler,CheckMissingRequiresTest,0.9171270718232044
closure-compiler,SourceMapGeneratorV3Test,0.7368421052631579
closure-compiler,SourceMapGeneratorV3Test,0.7368421052631579
closure-compiler,SourceMapGeneratorV3Test,0.7368421052631579
closure-compiler,JsDocInfoParserTest,0.8483754512635379
closure-compiler,SourceMapResolverTest,0.9
closure-compiler,MustBeReachingVariableDefTest,0.0
closure-compiler,FunctionParamBuilderTest,0.4519230769230769
closure-compiler,DeadAssignmentsEliminationTest,0.6904315196998124
closure-compiler,DeadAssignmentsEliminationTest,0.6904315196998124
closure-compiler,DeadAssignmentsEliminationTest,0.6904315196998124
closure-compiler,DeadAssignmentsEliminationTest,0.6904315196998124
closure-compiler,CoalesceVariableNamesTest,0.8783783783783784
closure-compiler,CoalesceVariableNamesTest,0.8783783783783784
closure-compiler,CoalesceVariableNamesTest,0.8783783783783784
closure-compiler,SourceTest,0.9354838709677419
closure-compiler,J2clAssertRemovalPassTest,0.8723404255319149
closure-compiler,Es6RewriteClassTest,0.0
closure-compiler,RewriteCatchWithNoBindingTest,0.6153846153846154
closure-compiler,JsFileFullParserTest,0.21153846153846154
closure-compiler,InlineObjectLiteralsTest,1.0
closure-compiler,RuntimeTypeCheckTest,0.75
closure-compiler,RuntimeTypeCheckTest,0.75
closure-compiler,DeclaredGlobalExternsOnWindowTest,0.8104575163398693
closure-compiler,PolymerClassDefinitionTest,0.3577586206896552
closure-compiler,ShadowVariablesTest,1.0
closure-compiler,PolymerPassSuppressBehaviorsTest,0.7232142857142857
closure-compiler,PolymerPassSuppressBehaviorsTest,0.7232142857142857
closure-compiler,GraphReachabilityTest,0.6511627906976745
closure-compiler,CheckEmptyStatementsTest,0.8333333333333334
closure-compiler,CheckUnreachableCodeTest,0.8260869565217391
closure-compiler,CheckUnreachableCodeTest,0.8260869565217391
closure-compiler,RefasterJsScannerTest,0.6931216931216931
closure-compiler,RefasterJsScannerTest,0.6931216931216931
closure-compiler,RefasterJsScannerTest,0.6931216931216931
closure-compiler,RefasterJsScannerTest,0.6931216931216931
closure-compiler,CheckPathsBetweenNodesTest,0.7551020408163265
closure-compiler,ClosureOptimizePrimitivesTest,0.9188191881918819
closure-compiler,ClosureOptimizePrimitivesTest,0.9188191881918819
closure-compiler,StandardUnionFindTest,0.6384615384615384
closure-compiler,InlineCostEstimatorTest,1.0
closure-compiler,GoogBindToArrowTest,0.8865979381443299
closure-compiler,J2clPassTest,0.8235294117647058
closure-compiler,JsMessageTest,0.12359550561797752
closure-compiler,ExploitAssignsTest,0.8616600790513834
closure-compiler,ExploitAssignsTest,0.8616600790513834
closure-compiler,CrossChunkReferenceCollectorTest,0.724007561436673
closure-compiler,CrossChunkReferenceCollectorTest,0.724007561436673
closure-compiler,CrossChunkReferenceCollectorTest,0.724007561436673
closure-compiler,ConstCheckTest,0.842391304347826
closure-compiler,NamedTypeTest,0.0
closure-compiler,CheckDebuggerStatementTest,0.875
closure-compiler,ClosureReverseAbstractInterpreterTest,0.9196428571428571
closure-compiler,Base64Test,0.9333333333333333
closure-compiler,Base64Test,0.9333333333333333
closure-compiler,ProcessTweaksTest,0.9029126213592233
closure-compiler,AstFactoryTest,0.0
closure-compiler,AstFactoryTest,0.0
closure-compiler,CachedTransformerTest,0.875
closure-compiler,ProcessDefinesTest,0.0
closure-compiler,ProcessDefinesTest,0.0
closure-compiler,DartSuperAccessorsPassTest,0.8726591760299626
closure-compiler,DartSuperAccessorsPassTest,0.8726591760299626
closure-compiler,DartSuperAccessorsPassTest,0.8726591760299626
closure-compiler,Es6SplitVariableDeclarationsTest,0.9285714285714286
closure-compiler,Es6SplitVariableDeclarationsTest,0.9285714285714286
closure-compiler,UseSiteRenamerTest,0.8888888888888888
closure-compiler,PolymerPassFindExternsTest,0.9397590361445783
closure-compiler,CheckPrimitiveAsObjectTest,0.967741935483871
closure-compiler,Es6RewriteBlockScopedFunctionDeclarationTest,0.7872340425531915
closure-compiler,CheckSuspiciousCodeTest,0.7755905511811023
closure-compiler,CheckSuspiciousCodeTest,0.7755905511811023
closure-compiler,CheckNullabilityModifiersTest,0.9174917491749175
closure-compiler,CheckNullabilityModifiersTest,0.9174917491749175
closure-compiler,HamtPMapTest,0.6260454002389486
closure-compiler,HamtPMapTest,0.6260454002389486
closure-compiler,HamtPMapTest,0.6260454002389486
closure-compiler,HamtPMapTest,0.6260454002389486
closure-compiler,J2clConstantHoisterPassTest,0.8504672897196262
closure-compiler,StrictModeCheckTest,0.7684729064039408
closure-compiler,StrictModeCheckTest,0.7684729064039408
closure-compiler,StrictModeCheckTest,0.7684729064039408
closure-compiler,ExpressionDecomposerTest,0.7791666666666667
closure-compiler,ExpressionDecomposerTest,0.7791666666666667
closure-compiler,ExpressionDecomposerTest,0.7791666666666667
closure-compiler,ExpressionDecomposerTest,0.7791666666666667
closure-compiler,ProcessCommonJSModulesTest,0.5771144278606966
closure-compiler,ProcessCommonJSModulesTest,0.5771144278606966
closure-compiler,ProcessCommonJSModulesTest,0.5771144278606966
closure-compiler,ProcessCommonJSModulesTest,0.5771144278606966
closure-compiler,LazyParsedDependencyInfoTest,0.691358024691358
closure-compiler,CollapseAnonymousFunctionsTest,0.9159663865546218
closure-compiler,AstAnalyzerTest,0.6730523627075351
closure-compiler,AstAnalyzerTest,0.6730523627075351
closure-compiler,AstAnalyzerTest,0.6730523627075351
closure-compiler,AstAnalyzerTest,0.6730523627075351
closure-compiler,CrossChunkCodeMotionTest,0.8148148148148148
closure-compiler,CrossChunkCodeMotionTest,0.8148148148148148
closure-compiler,RemoveWeakSourcesTest,0.9375
closure-compiler,InferJSDocInfoTest,0.0
closure-compiler,TranspileResultTest,0.6727272727272727
closure-compiler,TranspileResultTest,0.6727272727272727
closure-compiler,AliasStringsTest,0.7305699481865285
closure-compiler,AliasStringsTest,0.7305699481865285
closure-compiler,CombinedCompilerPassTest,0.5476190476190477
closure-compiler,CombinedCompilerPassTest,0.5476190476190477
closure-compiler,DependencyInfoTest,0.0
closure-compiler,ClosureBundlerTest,0.5363636363636364
closure-compiler,MinimizeExitPointsTest,0.8257372654155496
closure-compiler,MinimizeExitPointsTest,0.8257372654155496
closure-compiler,MinimizeExitPointsTest,0.8257372654155496
closure-compiler,MinimizeExitPointsTest,0.8257372654155496
closure-compiler,PathUtilTest,0.9024390243902439
closure-compiler,ReferenceCollectingCallbackTest,0.5270758122743683
closure-compiler,PrepareAstTest,0.11538461538461539
closure-compiler,CheckEs6ModulesTest,0.5882352941176471
closure-compiler,Es6ForOfConverterTest,0.7583333333333333
closure-compiler,Es6ForOfConverterTest,0.7583333333333333
closure-compiler,DefaultNameGeneratorTest,0.859375
closure-compiler,DefaultNameGeneratorTest,0.859375
closure-compiler,DefaultNameGeneratorTest,0.859375
closure-compiler,RewriteAsyncFunctionsTest,0.8790322580645161
closure-compiler,RewriteAsyncFunctionsTest,0.8790322580645161
closure-compiler,CheckUnusedLabelsTest,0.85
closure-compiler,IdMappingUtilTest,0.36283185840707965
closure-compiler,CheckProvidesTest,1.0
closure-compiler,BooleanLiteralSetTest,0.6707317073170732
closure-compiler,PolymerPassStaticUtilsTest,0.037037037037037035
closure-compiler,Es6CheckModuleTest,0.8641975308641975
closure-compiler,Es6CheckModuleTest,0.8641975308641975
closure-compiler,TemplatizedTypeTest,0.36585365853658536
closure-compiler,PeepholeRemoveDeadCodeTest,0.7884040645546921
closure-compiler,PeepholeRemoveDeadCodeTest,0.7884040645546921
closure-compiler,PeepholeFoldConstantsTest,0.7701647875108413
closure-compiler,InlineFunctionsTest,0.8144499178981938
closure-compiler,InlineFunctionsTest,0.8144499178981938
closure-compiler,InlineFunctionsTest,0.8144499178981938
closure-compiler,InlineFunctionsTest,0.8144499178981938
closure-compiler,DiagnosticToSuppressionMapperTest,0.9428571428571428
closure-compiler,LateEs6ToEs3ConverterTest,0.8502673796791443
